city,lat,lng,country,population
Sopelana,43.3814,-2.9792,Spain,14940.0
Restinga Sêca,-29.8128,-53.375,Brazil,14939.0
Majholi,23.5011,79.924,India,14939.0
Lilburn,33.8897,-84.1364,United States,14939.0
Uusikaupunki,60.8,21.4167,Finland,14938.0
Villers-lès-Nancy,48.6731,6.1547,France,14938.0
Ganjām,19.387,85.0508,India,14938.0
Świdwin,53.7833,15.7667,Poland,14937.0
Kimyogarlar,39.6672,66.8461,Uzbekistan,14937.0
Calkiní,20.3667,-90.05,Mexico,14934.0
Chāndi,25.7296,87.5195,India,14933.0
Lake Arbor,38.9105,-76.8304,United States,14932.0
Iṭaharā,26.55,87.62,Nepal,14931.0
Jisr ez Zarqā,32.5381,34.9122,Israel,14930.0
Ahigbé Koffikro,5.4075,-3.3802,Côte d’Ivoire,14928.0
Chemmanam,9.8072,76.2774,India,14928.0
Nalerigu,10.5273,-0.3698,Ghana,14927.0
Waunakee,43.1829,-89.4447,United States,14927.0
Schwabmünchen,48.1789,10.755,Germany,14926.0
Barysh,53.65,47.1,Russia,14924.0
Brooks,50.5642,-111.8989,Canada,14924.0
Yellāreddi,18.1859,78.0212,India,14923.0
Lānjī,21.5018,80.5406,India,14923.0
Haubourdin,50.6097,2.9878,France,14922.0
Sembedu,13.1298,79.5634,India,14922.0
Lakkundi,15.3897,75.7183,India,14922.0
Henderson,36.3256,-78.4151,United States,14922.0
Castañuelas,19.7,-71.5,Dominican Republic,14921.0
Nakagawa,36.7382,140.1715,Japan,14921.0
Tecuala,22.4004,-105.46,Mexico,14921.0
Fairview,40.8182,-74.0022,United States,14920.0
Pursa,26.3019,86.4778,India,14919.0
Nerchinsk,51.9944,116.5556,Russia,14919.0
Kunnumēl,9.35,76.4,India,14918.0
Potsdam,44.6774,-75.0396,United States,14917.0
Lālejīn,34.9742,48.4756,Iran,14916.0
Lolotique,13.55,-88.35,El Salvador,14916.0
Kew Green,51.5308,-0.2248,United Kingdom,14915.0
Lagangilang,17.61,120.73,Philippines,14914.0
Jever,53.5744,7.9008,Germany,14913.0
Barra do Sul,-26.4682,-48.6104,Brazil,14912.0
Sardinal,10.5343,-85.6955,Costa Rica,14912.0
Badarpur,24.8685,92.5961,India,14912.0
San Juan,10.27,125.18,Philippines,14912.0
Kela Khera,29.09,79.19,India,14911.0
Ammūr,12.975,79.3628,India,14910.0
Ain Kansara,34.15,-4.8314,Morocco,14910.0
West University Place,29.7157,-95.4321,United States,14907.0
Sindhnūr,15.77,76.7556,India,14906.0
Aizubange,37.5615,139.8216,Japan,14906.0
Vinanivao,-15.8832,50.2746,Madagascar,14906.0
Çifteler,39.3831,31.0392,Turkey,14906.0
Kentville,45.0775,-64.4958,Canada,14905.0
Yauco,18.0344,-66.8615,Puerto Rico,14903.0
Aiyampuzha,10.25,76.4667,India,14902.0
Kurate,33.7921,130.6741,Japan,14901.0
Chapelle-lez-Herlaimont,50.4667,4.2833,Belgium,14900.0
Beizhou,29.1636,112.6811,China,14900.0
Vakhsh,37.7108,68.8311,Tajikistan,14900.0
Qumqo‘rg‘on,37.8278,67.5972,Uzbekistan,14900.0
Quan’ancun,25.1345,114.2646,China,14898.0
Arnouville-lès-Gonesse,48.9878,2.4175,France,14898.0
Glenn Dale,38.9833,-76.804,United States,14896.0
Tsabit,28.3503,-0.2208,Algeria,14895.0
Sisian,39.5208,46.0322,Armenia,14894.0
Coquimatlán,19.2038,-103.8086,Mexico,14892.0
Nastola,60.95,25.9333,Finland,14890.0
Valangimān,10.8897,79.394,India,14890.0
Naxxar,35.915,14.4447,Malta,14890.0
Stolac,43.0839,17.9592,Bosnia and Herzegovina,14889.0
Dimiao,9.62,124.17,Philippines,14889.0
Kisvárda,48.2264,22.0844,Hungary,14888.0
Boulder City,35.8407,-114.9257,United States,14888.0
Jhandāpur,25.3995,86.9479,India,14886.0
Sassenheim,52.2258,4.5225,Netherlands,14886.0
Putyvl,51.3167,33.8667,Ukraine,14886.0
Fort Payne,34.4559,-85.6965,United States,14886.0
Sahakevo,-20.2703,47.8502,Madagascar,14885.0
Chemax,20.655,-87.9372,Mexico,14885.0
West Wickham,51.3765,-0.0193,United Kingdom,14884.0
Parapatti,12.1083,78.0198,India,14884.0
Cerro Maggiore,45.6,8.95,Italy,14884.0
Tarumã,-22.7469,-50.5769,Brazil,14882.0
Doukouya,6.4262,-5.5592,Côte d’Ivoire,14881.0
Champāpur,26.8881,84.834,India,14881.0
Bacuag,9.6081,125.6405,Philippines,14881.0
Przeworsk,50.0667,22.5,Poland,14881.0
Ngolobougou,12.1733,-6.7089,Mali,14880.0
Sera,34.5869,133.0567,Japan,14878.0
San Tomas,15.8792,120.5883,Philippines,14878.0
Lidzbark Warmiński,54.1167,20.5833,Poland,14878.0
Loganville,33.8353,-83.8958,United States,14878.0
Ālampur,15.8793,78.1334,India,14877.0
Hanamsāgar,15.8722,76.0431,India,14874.0
Fiorenzuola d’Arda,44.9333,9.9,Italy,14874.0
Nisko,50.52,22.1394,Poland,14874.0
Hereford,34.8225,-102.4001,United States,14874.0
Oldsmar,28.0506,-82.6698,United States,14872.0
Ravels,51.3708,4.9926,Belgium,14871.0
Breaza,45.1872,25.6622,Romania,14871.0
Forest City,28.6619,-81.4444,United States,14871.0
Kastsyukovichy,53.3333,32.05,Belarus,14870.0
Shklow,54.2236,30.2864,Belarus,14870.0
Harchoune,36.1139,1.5056,Algeria,14869.0
Tayum,17.62,120.66,Philippines,14869.0
Hedehusene,55.647,12.1936,Denmark,14868.0
Shepshed,52.7711,-1.2951,United Kingdom,14867.0
Riverdale,33.5639,-84.4103,United States,14866.0
Madalena,-4.8569,-39.5769,Brazil,14864.0
Cujubim,-9.3628,-62.5853,Brazil,14863.0
Vellālāpuram,11.6525,77.938,India,14863.0
Barharwā,24.8571,87.779,India,14863.0
Yuchi,23.9,120.9333,Taiwan,14863.0
Ayní,39.3975,68.5406,Tajikistan,14862.0
Münsingen,48.4128,9.4953,Germany,14860.0
Grecia,10.0693,-84.3136,Costa Rica,14859.0
Groß-Zimmern,49.8833,8.8333,Germany,14859.0
Tamani,13.1067,-7.8379,Mali,14858.0
Chāilāha,26.6738,84.8801,India,14857.0
Havre de Grace,39.548,-76.1146,United States,14857.0
Pomorie,42.5569,27.6405,Bulgaria,14856.0
Chegdomyn,51.1178,133.0241,Russia,14855.0
Williamstown,39.6874,-74.9786,United States,14855.0
Nagarūr,8.7333,76.85,India,14854.0
Great Falls,39.011,-77.3013,United States,14854.0
Davidson,35.484,-80.8247,United States,14852.0
Qiaoyang,35.0393,104.196,China,14851.0
Stein bei Nürnberg,49.4167,11.0167,Germany,14851.0
Mori,42.1,140.5833,Japan,14851.0
Bromborough,53.336,-2.978,United Kingdom,14850.0
Ritchie,-29.05,24.6,South Africa,14850.0
Berlare,51.025,4.0025,Belgium,14849.0
Montévrain,48.875,2.7456,France,14847.0
Chīpurupalle,18.3,83.5667,India,14847.0
Niquinohomo,11.9,-86.1,Nicaragua,14847.0
El Maknassi,34.6042,9.6056,Tunisia,14844.0
Madhuban,26.4386,85.1357,India,14843.0
Rylsk,51.5667,34.6667,Russia,14843.0
Tremelo,50.9918,4.7039,Belgium,14842.0
Terra Rica,-22.7089,-52.6169,Brazil,14842.0
Gabane,-24.6667,25.7822,Botswana,14842.0
Rellingen,53.65,9.8167,Germany,14840.0
Avalpūndurai,11.231,77.7182,India,14840.0
Liangshan,25.5903,105.805,China,14839.0
Huitán,15.1,-91.6167,Guatemala,14839.0
Koumaïra,15.7833,-3.8667,Mali,14839.0
Tostedt,53.2833,9.7167,Germany,14835.0
San Mateo del Mar,16.2105,-94.9822,Mexico,14835.0
San Vito,8.84,-82.9784,Costa Rica,14834.0
Bela Vista do Paraíso,-22.9969,-51.1908,Brazil,14833.0
Haga,36.5483,140.0582,Japan,14833.0
Jinta,37.8366,102.556,China,14830.0
Taurianova,38.35,16.0167,Italy,14830.0
Timissa,13.8228,-4.2078,Mali,14829.0
Botelhos,-21.6424,-46.3937,Brazil,14828.0
Monterrey,4.8783,-72.8972,Colombia,14828.0
Saint-Avold,49.1044,6.7067,France,14828.0
Betsukai,43.4,145.1167,Japan,14828.0
Hariharpāra,24.0468,88.4244,India,14827.0
Cherry Hill Mall,39.9384,-75.0117,United States,14827.0
Grândola,38.1768,-8.5689,Portugal,14826.0
Tall Abyaḑ,36.6965,38.9538,Syria,14825.0
Mercaderes,1.8,-77.1667,Colombia,14824.0
Kumāramangalam,11.3676,77.93,India,14824.0
Cabral,18.25,-71.2167,Dominican Republic,14823.0
Tendūkheda,23.3962,79.5395,India,14822.0
California City,35.1578,-117.8721,United States,14821.0
Tadjourah,11.7833,42.8833,Djibouti,14820.0
Petersfield,51.0038,-0.9374,United Kingdom,14820.0
Ponto Novo,-10.8628,-40.1336,Brazil,14819.0
Montargis,47.9978,2.7333,France,14819.0
Bolhrad,45.6672,28.6128,Ukraine,14818.0
Cabañas,14.9333,-89.8,Guatemala,14817.0
Warwick,40.2503,-75.0818,United States,14817.0
Cherrapunji,25.284,91.721,India,14816.0
Port Antonio,18.1757,-76.4503,Jamaica,14816.0
Kumārīpur,25.4425,87.6217,India,14815.0
Nenmini,11.0528,76.2083,India,14815.0
Kochkor-Ata,41.0358,72.4814,Kyrgyzstan,14814.0
Doğanhisar,38.1447,31.6781,Turkey,14812.0
Niedernhausen,50.1667,8.3167,Germany,14811.0
Karakoçan,38.95,40.0333,Turkey,14811.0
Cândido de Abreu,-24.5669,-51.3333,Brazil,14809.0
Ilkley,53.925,-1.822,United Kingdom,14809.0
Patrocínio Paulista,-20.6394,-47.2817,Brazil,14807.0
Benipati,26.4442,85.9083,India,14806.0
Józefosław,52.1069,21.0392,Poland,14806.0
Radzyń Podlaski,51.7828,22.6242,Poland,14806.0
Comox,49.6733,-124.9022,Canada,14806.0
Buerarema,-14.9589,-39.3,Brazil,14804.0
Drahichyn,52.1833,25.15,Belarus,14804.0
Cerritos,22.4275,-100.2783,Mexico,14804.0
Dennis,41.7064,-70.1644,United States,14803.0
Dehmoí,40.2167,69.5167,Tajikistan,14802.0
Ostroh,50.3333,26.5167,Ukraine,14801.0
Al Mālikīyah,26.1008,50.4878,Bahrain,14800.0
Weizhou,21.0214,109.1214,China,14800.0
Muthallath al Azraq,31.8342,36.815,Jordan,14800.0
San Julian,11.7536,125.4558,Philippines,14800.0
Anta,41.0073,-8.625,Portugal,14800.0
Hanover,42.1224,-70.8566,United States,14800.0
Devarapalle,17.03,81.37,India,14796.0
Merate,45.7,9.4243,Italy,14796.0
Souto Soares,-12.0889,-41.6378,Brazil,14795.0
Pālod,8.7033,77.0264,India,14795.0
Città Sant’Angelo,42.5167,14.05,Italy,14795.0
Baguley,53.399,-2.276,United Kingdom,14794.0
Stony Point,41.2593,-74.0112,United States,14793.0
Shuichecun,24.09,116.0174,China,14792.0
Kapiri Mposhi,-13.9772,28.6847,Zambia,14792.0
Bensville,38.6176,-77.0077,United States,14792.0
Dęblin,51.5667,21.8614,Poland,14791.0
Łapy,52.9833,22.8833,Poland,14790.0
Harsefeld,53.45,9.5,Germany,14789.0
Ezzhiliga,33.3,-6.5333,Morocco,14788.0
Sortavala,61.7056,30.6958,Russia,14787.0
Araputanga,-15.4708,-58.3528,Brazil,14786.0
Itamonte,-22.2839,-44.87,Brazil,14786.0
Konina,12.4567,-5.7725,Mali,14786.0
Fiadanana,-18.225,46.8844,Madagascar,14784.0
Lampa,-15.3636,-70.3656,Peru,14780.0
Dubovka,49.05,44.8333,Russia,14779.0
Le Raincy,48.9,2.5167,France,14778.0
Oulad Dahmane,36.3667,3.4667,Algeria,14777.0
Armagh,54.3499,-6.6546,United Kingdom,14777.0
Greensburg,40.3113,-79.5445,United States,14777.0
Sanquelim,15.5027,73.7669,India,14776.0
Morris,41.3749,-88.4304,United States,14775.0
Sítio do Quinto,-10.35,-38.2169,Brazil,14773.0
Verrières-le-Buisson,48.7464,2.2674,France,14772.0
Laterza,40.6333,16.8,Italy,14771.0
Hückeswagen,51.145,7.3417,Germany,14770.0
Marlow,51.57,-0.78,United Kingdom,14770.0
Tabatinga,-21.7169,-48.6878,Brazil,14769.0
Kamrāwān,25.6956,85.838,India,14768.0
Curtorim,15.28,74.03,India,14766.0
Harhorin,47.2,102.8333,Mongolia,14765.0
Hasanpur Juned,25.5915,85.5238,India,14764.0
Lummen,50.9862,5.1927,Belgium,14762.0
Chitila,44.5083,25.9819,Romania,14762.0
Bo’ness,56.0168,-3.6089,United Kingdom,14760.0
Obanazawa,38.6,140.4,Japan,14760.0
Diankabou,14.5844,-3.0814,Mali,14760.0
Tavares,-7.6358,-37.8783,Brazil,14759.0
Fameck,49.3,6.11,France,14759.0
Cherupazhasshi,12.0916,75.4414,India,14759.0
Lebanon,43.6353,-72.2531,United States,14759.0
Hirono,40.4085,141.7187,Japan,14757.0
Luduş,46.4778,24.0961,Romania,14757.0
Cumpăna,44.1128,28.5558,Romania,14757.0
Penrith,54.6648,-2.7548,United Kingdom,14756.0
Maqat,47.65,53.3167,Kazakhstan,14756.0
Matungao,8.13,124.17,Philippines,14756.0
Tiltil,-33.0817,-70.9278,Chile,14755.0
Worthington,40.095,-83.0209,United States,14754.0
Uhingen,48.7058,9.5919,Germany,14753.0
Lockhart,28.627,-81.4354,United States,14753.0
El Ateuf,32.4775,3.7478,Algeria,14752.0
Briniamaro,10.7411,2.0731,Benin,14751.0
Romilly-sur-Seine,48.5167,3.7275,France,14751.0
Balham,51.4434,-0.1525,United Kingdom,14751.0
Vohipeno,-22.3569,47.8407,Madagascar,14751.0
Antioch,42.4742,-88.0721,United States,14751.0
Pincourt,45.3833,-73.9833,Canada,14751.0
Mozarlândia,-14.745,-50.5708,Brazil,14750.0
Whitefish Bay,43.1131,-87.9003,United States,14750.0
Teignmouth,50.5515,-3.4886,United Kingdom,14749.0
Perunkolattūr,12.043,78.9174,India,14749.0
Sinmpérékou,11.2333,2.4167,Benin,14748.0
Sasso Marconi,44.4,11.25,Italy,14747.0
Masallı,39.0324,48.6722,Azerbaijan,14746.0
Entre Rios de Minas,-20.6708,-44.0658,Brazil,14746.0
Danilov,58.1833,40.1667,Russia,14746.0
Hammonton,39.6572,-74.7678,United States,14746.0
Ijra,26.3119,86.0037,India,14745.0
Banbridge,54.349,-6.27,United Kingdom,14744.0
Eshowe,-28.8883,31.4483,South Africa,14744.0
Cocorná,6.0569,-75.1853,Colombia,14743.0
Punata,-17.55,-65.8333,Bolivia,14742.0
Garhpura,25.6638,86.1818,India,14741.0
San Juan del Sur,11.25,-85.8667,Nicaragua,14741.0
Tredegar,51.7776,-3.2407,United Kingdom,14740.0
Larkhall,55.737,-3.972,United Kingdom,14740.0
Boula’wane,32.8607,-8.053,Morocco,14740.0
Chatham,39.6733,-89.6934,United States,14740.0
Cecil,40.3147,-80.1942,United States,14740.0
Mississippi Mills,45.2167,-76.2,Canada,14740.0
Vaddāpalli,18.5323,77.8959,India,14737.0
Youdiou,14.2772,-3.1703,Mali,14737.0
Burshtyn,49.2583,24.6278,Ukraine,14737.0
Bodmin,50.466,-4.718,United Kingdom,14736.0
Andūrkonam,8.5969,76.8664,India,14736.0
Tepetzintla,21.1658,-97.8511,Mexico,14736.0
Breukelen,52.1717,5.0017,Netherlands,14736.0
Pilar,-31.6833,-63.9,Argentina,14735.0
Deming,32.2631,-107.7525,United States,14735.0
Bailleul,50.7392,2.7333,France,14734.0
Labiod Medjadja,36.25,1.4,Algeria,14733.0
Sakhā,31.0881,30.9456,Egypt,14733.0
Guilford,39.8811,-77.6012,United States,14733.0
Río Negro,-40.7833,-73.2,Chile,14732.0
Sullivan,43.0923,-75.8794,United States,14732.0
Pindaí,-14.4928,-42.6869,Brazil,14731.0
Tsimlyansk,47.6478,42.0961,Russia,14731.0
Chaabat el Leham,35.3361,-1.1011,Algeria,14730.0
Langwedel,52.9667,9.2167,Germany,14729.0
Joubb Jannîne,33.6333,35.7833,Lebanon,14728.0
Selb,50.1667,12.1333,Germany,14727.0
Roseau,15.3014,-61.3883,Dominica,14725.0
Loreto,26.0128,-111.3433,Mexico,14724.0
Söğütlü,40.9,30.4833,Turkey,14724.0
Neqāb,36.7108,57.41,Iran,14723.0
Matsushige,34.1339,134.5803,Japan,14723.0
Bou Djeniba,32.9,-6.7833,Morocco,14722.0
Ramsey,41.0595,-74.1454,United States,14722.0
Bāladharmāram,17.4104,79.969,India,14721.0
Muy Muy,12.7667,-85.6333,Nicaragua,14721.0
Prestwick,55.4956,-4.6142,United Kingdom,14720.0
San Ġwann,35.9094,14.4786,Malta,14720.0
Alagoinha,-12.3333,-42.0833,Brazil,14718.0
Hickory Hills,41.7248,-87.828,United States,14718.0
Riofrío,4.1561,-76.2878,Colombia,14716.0
Varnsdorf,50.9117,14.6183,Czechia,14716.0
Oulad Driss,31.9996,-8.2276,Morocco,14716.0
Hilchenbach,50.9983,8.1094,Germany,14714.0
Sāhit,25.5888,85.7948,India,14714.0
Mediouna,33.45,-7.51,Morocco,14712.0
Troon,55.54,-4.66,United Kingdom,14710.0
Chhāpia,26.0831,84.8447,India,14710.0
Tarumirim,-19.2808,-42.0069,Brazil,14709.0
Paola,39.3667,16.0333,Italy,14709.0
Androrangavola,-21.5037,47.7174,Madagascar,14709.0
Uch-Korgon,40.2288,72.0592,Kyrgyzstan,14708.0
San Ramón,-11.1247,-75.3569,Peru,14708.0
Lockhart,29.8785,-97.6831,United States,14708.0
Triunfo,-7.8378,-38.1019,Brazil,14705.0
Purísima de la Concepción,9.2333,-75.7333,Colombia,14705.0
Shimubi,19.1645,110.3043,China,14702.0
Santa Croce sull’ Arno,43.7202,10.7727,Italy,14702.0
Tiszaújváros,47.9228,21.0519,Hungary,14700.0
Hima,0.2906,30.1775,Uganda,14700.0
Tinchlik,40.4264,71.4956,Uzbekistan,14700.0
Tirumalaiyampālaiyam,10.879,76.9295,India,14699.0
Cēsis,57.3131,25.2747,Latvia,14699.0
Kōteshwar,13.607,74.75,India,14697.0
Tapes,-30.6728,-51.3958,Brazil,14695.0
Villa Alegre,-35.6747,-71.7439,Chile,14695.0
Surbo,40.4,18.1333,Italy,14695.0
Ospitaletto,45.5553,10.0733,Italy,14694.0
Nishinoomote,30.7325,130.9969,Japan,14694.0
Onklou,9.5,1.9833,Benin,14693.0
Tlaxcala,19.3125,-98.24,Mexico,14692.0
Saint-Jean-de-Luz,43.39,-1.66,France,14690.0
Lope de Vega,12.2983,124.6238,Philippines,14690.0
Kirchhatten,53.0184,8.35,Germany,14688.0
Kodāngipatti,9.992,77.4332,India,14688.0
Baie du Tombeau,-20.1138,57.5066,Mauritius,14687.0
Kurumbalūr,11.236,78.8005,India,14686.0
Cedar Lake,41.3696,-87.4389,United States,14686.0
Alexander City,32.9229,-85.9358,United States,14686.0
Abensberg,48.8,11.85,Germany,14685.0
Collecchio,44.7527,10.2157,Italy,14684.0
Ankadinandriana,-19.0586,47.6633,Madagascar,14684.0
Coremas,-7.0139,-37.9458,Brazil,14683.0
Paramati,11.1544,78.0213,India,14683.0
La Carolina,38.2667,-3.6167,Spain,14681.0
Rubiera,44.65,10.7833,Italy,14680.0
Pattensen,52.2667,9.7667,Germany,14678.0
Lognes,48.836,2.6278,France,14678.0
Montabaur,50.4375,7.8258,Germany,14677.0
Melksham,51.371,-2.138,United Kingdom,14677.0
Ngoulemakong,3.0833,11.4333,Cameroon,14675.0
Mahatsinjo,-17.7487,47.0172,Madagascar,14675.0
Enyellé,2.8119,18.0136,Congo (Brazzaville),14674.0
Caiapônia,-16.9569,-51.81,Brazil,14673.0
Broadlands,39.0168,-77.5167,United States,14673.0
Chirpan,42.1981,25.3304,Bulgaria,14672.0
Ranomafana,-18.9598,48.846,Madagascar,14672.0
Thuin,50.3398,4.2874,Belgium,14671.0
Wibsey,53.7672,-1.7728,United Kingdom,14671.0
Corridonia,43.2482,13.5075,Italy,14670.0
Sterling,41.7996,-89.6956,United States,14670.0
Mānantheri,11.8428,75.615,India,14667.0
Bellaa,36.2,5.85,Algeria,14666.0
Béré,9.3156,16.1597,Chad,14666.0
Pudur,9.0001,77.2076,India,14665.0
Navashino,55.55,42.2,Russia,14664.0
Lakeland North,47.3374,-122.2812,United States,14664.0
Esbiaat,32.2044,-8.5608,Morocco,14662.0
Malvik,63.4333,10.6833,Norway,14662.0
Las Guáranas,19.2,-70.22,Dominican Republic,14661.0
Santa Marta de Tormes,40.9494,-5.6325,Spain,14661.0
Kushimoto,33.4667,135.7833,Japan,14661.0
Slobozhanske,48.5336,35.0781,Ukraine,14661.0
Condoto,5.1,-76.65,Colombia,14660.0
Dzuunmod,47.7069,106.9528,Mongolia,14660.0
Kysucké Nové Mesto,49.3,18.7833,Slovakia,14660.0
Thonotosassa,28.0464,-82.291,United States,14660.0
Kamalganj,27.27,79.65,India,14659.0
Madagh,35.0133,-2.3397,Morocco,14659.0
St. Clair,42.7833,-82.35,Canada,14659.0
Rasulpur Dhuria,25.5693,87.0375,India,14658.0
Owosso,42.9955,-84.176,United States,14658.0
Black Forest,39.0608,-104.6752,United States,14658.0
Gladeview,25.8395,-80.2368,United States,14657.0
Złotoryja,51.1333,15.9167,Poland,14656.0
Greendale,42.9371,-88.0018,United States,14656.0
Capinópolis,-18.6819,-49.57,Brazil,14655.0
Mmopone,-24.5669,25.8733,Botswana,14655.0
Djanet,24.555,9.4853,Algeria,14655.0
At-Bashy,41.1725,75.7968,Kyrgyzstan,14655.0
Malo,45.6582,11.4047,Italy,14654.0
Alginet,39.2625,-0.4683,Spain,14652.0
Kujūkuri,35.5333,140.4333,Japan,14652.0
Mulakād,9.8902,76.6546,India,14651.0
Boguszów-Gorce,50.7667,16.2,Poland,14648.0
Kaonke,30.7659,75.4172,India,14646.0
Sprimont,50.5053,5.6618,Belgium,14645.0
Saint-Brevin-les-Pins,47.2486,-2.1656,France,14645.0
Chippewa Falls,44.9358,-91.3902,United States,14643.0
Ferrier,19.6155,-71.7779,Haiti,14642.0
Vubatalai,11.3597,76.7649,India,14640.0
Mangamila,-18.5667,47.8667,Madagascar,14640.0
Mineral del Monte,20.1333,-98.6667,Mexico,14640.0
Gouré,13.9874,10.27,Niger,14639.0
Sisa,-6.6142,-76.6936,Peru,14639.0
Targuist,34.95,-4.3,Morocco,14638.0
Técpan de Galeana,17.25,-100.6833,Mexico,14638.0
Limanowa,49.7006,20.4267,Poland,14635.0
Tiruvāsaladi,11.4013,79.7746,India,14634.0
Woudrichem,51.8128,5.0003,Netherlands,14634.0
Mahinog,9.15,124.78,Philippines,14634.0
Bilozerske,48.8667,37.1333,Ukraine,14634.0
Sepīdān,30.2594,51.9853,Iran,14633.0
Terrace,54.5164,-128.5997,Canada,14633.0
Ternitz,47.7167,16.0333,Austria,14632.0
Cómbita,5.75,-73.25,Colombia,14632.0
Montmagny,48.9744,2.3467,France,14632.0
Farnborough,51.3591,0.0741,United Kingdom,14632.0
Rosà,45.7167,11.7667,Italy,14632.0
Sigulda,57.1539,24.8544,Latvia,14632.0
Rio Piracicaba,-19.9289,-43.1739,Brazil,14631.0
Teixeira,-7.2228,-37.2539,Brazil,14631.0
Langenselbold,50.1833,9.0333,Germany,14630.0
Djebahia,36.4764,3.7578,Algeria,14630.0
Pinia,14.2639,-3.9464,Mali,14630.0
Misaki,34.3167,135.15,Japan,14629.0
Beacon,41.5036,-73.9655,United States,14629.0
Hutchinson,44.8855,-94.3768,United States,14629.0
Hanover,40.8197,-74.4287,United States,14627.0
Mercier,45.32,-73.75,Canada,14626.0
Néa Alikarnassós,35.3167,25.1833,Greece,14624.0
Abony,47.1892,20.0053,Hungary,14624.0
Goulmima,31.6944,-4.9592,Morocco,14624.0
Bohodukhiv,50.1617,35.5256,Ukraine,14624.0
Lumino,0.325,33.9958,Uganda,14624.0
Dahé,6.5167,1.95,Benin,14622.0
Immenstadt im Allgäu,47.5667,10.2167,Germany,14622.0
Alangānallūr,10.047,78.0903,India,14622.0
Port Glasgow,55.934,-4.6906,United Kingdom,14620.0
Rafína,38.0167,24.0,Greece,14620.0
Magione,43.15,12.2,Italy,14620.0
Zontecomatlán de López y Fuentes,20.7667,-98.3333,Mexico,14620.0
Vredefort,-27.0167,27.3833,South Africa,14619.0
Neubiberg,48.0833,11.6833,Germany,14618.0
Ringwood,50.8829,-1.7314,United Kingdom,14618.0
Boston,7.8697,126.3761,Philippines,14618.0
Cambuci,-21.575,-41.9108,Brazil,14616.0
Guajiquiro,14.1209,-87.8303,Honduras,14616.0
Kankipādu,16.45,80.7833,India,14616.0
Negreşti-Oaş,47.8694,23.4242,Romania,14616.0
Bar-le-Duc,48.7719,5.1603,France,14615.0
Neutraubling,48.9936,12.1953,Germany,14614.0
Wilsdruff,51.0522,13.5383,Germany,14613.0
Vemulūru,16.9337,81.8057,India,14613.0
Roncade,45.6246,12.3766,Italy,14613.0
Kiri,-1.4955,18.9277,Congo (Kinshasa),14612.0
Paliaturutu,10.2959,76.1581,India,14611.0
Bartabwa,0.838,35.8097,Kenya,14611.0
Huasuo,35.4043,107.0869,China,14610.0
Castellammare del Golfo,38.0264,12.8806,Italy,14610.0
Batuan,12.4222,123.7817,Philippines,14610.0
Naranja,25.5164,-80.4222,United States,14610.0
Anzegem,50.8333,3.4667,Belgium,14609.0
Hatten,53.0083,8.3167,Germany,14608.0
Tullamore,53.2667,-7.5,Ireland,14607.0
İspir,40.4836,40.9953,Turkey,14607.0
Monticello,45.2991,-93.7996,United States,14607.0
Tornesch,53.7,9.7167,Germany,14606.0
Montesson,48.9085,2.1496,France,14606.0
Lowton,53.471,-2.569,United Kingdom,14605.0
Carmignano,43.8103,11.0149,Italy,14605.0
Suō-Ōshima,33.9167,132.2333,Japan,14605.0
Río Branco,-32.5972,-53.3833,Uruguay,14604.0
Fraser,42.5388,-82.9496,United States,14604.0
Sinha,25.6902,84.6291,India,14603.0
Ayt ’Attou ou L’Arbi,31.5456,-8.2967,Morocco,14603.0
Swansea,38.5507,-89.9858,United States,14603.0
Sveti Ivan Zelina,45.95,16.2333,Croatia,14602.0
Arroio dos Ratos,-30.0769,-51.7289,Brazil,14601.0
Cabarete,19.7511,-70.4083,Dominican Republic,14600.0
Uzun,38.3667,68.0056,Uzbekistan,14600.0
Chigwell,51.6225,0.0723,United Kingdom,14599.0
Çay,38.5833,31.0333,Turkey,14599.0
Nova Ponte,-19.1983,-47.7272,Brazil,14598.0
Nesebar,42.6595,27.7247,Bulgaria,14596.0
Lauda-Königshofen,49.5686,9.7039,Germany,14596.0
Great Bend,38.3593,-98.8015,United States,14596.0
Masmouda,34.7862,-5.7078,Morocco,14594.0
Holalagondi,15.4873,77.0464,India,14593.0
Falls Church,38.8847,-77.1751,United States,14593.0
Jędrzejów,50.6333,20.3,Poland,14592.0
Red Bluff,40.1735,-122.2413,United States,14592.0
Guastalla,44.9214,10.6542,Italy,14591.0
Plochingen,48.7117,9.4164,Germany,14590.0
